Date;OPEN_PRC;HIGH_1;LOW_1;TRDPRC_1;TRNOVR_UNS
2025-05-20;72.21;72.21;72.04;72.04;19321.38
2025-05-21;71.99;71.99;71.91;71.95;16261.7
2025-05-22;71.55;71.55;71.55;71.55;7942.05
2025-05-29;71.38;72.21;71.38;72.21;864.86
2025-06-04;71.46;71.46;71.46;71.46;71.46
2025-06-05;71.45;71.45;71.24;71.24;26929.14
2025-06-06;71.45;71.61;71.45;71.61;34018.84
2025-06-09;71.69;71.84;71.61;71.84;4371.4
2025-06-10;71.83;71.83;71.76;71.76;6032.74
2025-06-11;71.79;71.86;71.79;71.84;49112.58
2025-06-12;71.63;71.63;71.3;71.3;83460.29
2025-06-13;71.28;71.28;70.68;71.19;59613.96
2025-06-16;71.08;71.16;71.08;71.16;115964.98
2025-06-17;71.06;71.1;71.06;71.1;9029.66
2025-06-18;71.0;71.21;71.0;71.19;41584.31
2025-06-19;70.31;70.31;70.29;70.29;73815.65
2025-06-20;71.63;71.63;71.12;71.12;7447.84
2025-06-23;70.87;70.87;70.87;70.87;3897.85
2025-06-24;71.22;71.22;71.22;71.22;2848.8
2025-06-25;71.27;71.27;71.27;71.27;17603.69
2025-06-27;71.26;71.26;71.26;71.26;13539.4
2025-06-30;71.52;71.52;71.52;71.52;11085.6
2025-07-01;71.55;71.55;71.5;71.51;9012.97
2025-07-02;71.41;71.47;71.41;71.47;11287.76
2025-07-04;71.71;71.71;71.67;71.67;10539.45
2025-07-07;71.64;71.64;71.64;71.64;5874.48
2025-07-08;71.47;71.47;71.47;71.47;19940.13
2025-07-09;71.13;71.64;71.13;71.64;2574.99
2025-07-10;71.62;71.62;71.62;71.62;8021.44
2025-07-11;71.51;71.51;71.51;71.51;50057.0
2025-07-15;71.64;71.64;71.64;71.64;19342.8
2025-07-16;71.39;71.39;71.38;71.38;16703.67
2025-07-17;71.59;71.67;71.57;71.66;15551.8
2025-07-18;71.82;71.82;71.73;71.73;11056.04
2025-07-21;71.35;71.84;71.33;71.84;14532.49
2025-07-22;71.68;71.72;71.68;71.72;22435.88
2025-07-23;71.92;71.92;71.86;71.86;18692.0
2025-07-24;71.99;71.99;71.99;71.99;5399.25
2025-07-25;71.92;71.92;71.84;71.92;21064.2
2025-07-28;72.06;72.06;72.0;72.0;25211.84
2025-07-29;72.14;72.16;72.13;72.13;8368.78
2025-07-30;72.31;72.4;71.68;72.4;52681.31
2025-07-31;72.29;72.41;72.29;72.36;2386.12
2025-08-01;71.83;71.83;71.07;71.25;42894.57
2025-08-04;71.44;71.81;71.44;71.81;9662.9
2025-08-05;71.8;71.8;71.8;71.8;5026.0
2025-08-06;71.9;71.92;71.84;71.84;26873.11
2025-08-07;72.06;72.06;72.06;72.06;2305.92
2025-08-08;71.4;71.4;71.4;71.4;2856.0
2025-08-11;71.97;71.97;71.97;71.97;1007.58
2025-08-12;71.95;71.95;71.27;71.27;13877.38
2025-08-13;72.28;72.31;71.64;71.64;22257.49
2025-08-14;72.75;72.75;72.0;72.0;14067.78
2025-08-18;72.63;72.63;72.41;72.41;145.04
2025-08-19;72.41;72.41;72.4;72.4;2389.47
2025-08-20;72.44;72.44;72.44;72.44;72.44
2025-08-22;72.11;72.11;72.11;72.11;288.44
2025-08-27;72.46;72.51;72.46;72.48;1957.25
2025-08-28;72.76;72.76;72.76;72.76;5602.52
2025-09-01;72.31;72.31;72.31;72.31;3109.33
2025-09-02;71.98;72.16;71.9;71.9;83873.4
2025-09-03;72.0;72.0;71.7;71.75;15443.5
2025-09-04;71.72;72.87;71.72;71.76;41353.28
2025-09-05;71.99;71.99;71.93;71.93;4747.44
2025-09-08;72.26;72.36;72.26;72.36;38682.5
2025-09-09;72.36;72.36;72.31;72.31;14031.54
2025-09-10;72.43;72.47;72.06;72.06;26193.33
2025-09-11;72.12;72.78;72.12;72.78;26934.89
2025-09-12;72.82;72.83;72.82;72.83;13545.22
2025-09-15;72.93;72.93;72.93;72.93;4084.08
2025-09-16;72.7;72.7;72.31;72.31;28977.82
2025-09-17;72.48;72.48;72.46;72.46;1956.76
2025-09-18;72.58;72.58;72.58;72.58;4354.8
2025-09-19;71.99;72.43;71.99;72.43;10324.49
2025-09-22;72.58;72.58;72.58;72.58;5153.18
2025-09-23;72.66;72.66;72.0;72.0;4641.0
2025-09-25;72.23;72.23;71.91;71.91;25792.1
2025-09-26;72.4;72.51;72.4;72.5;100613.38
2025-09-29;72.16;72.65;72.16;72.4;29990.35
