Date;OPEN_PRC;HIGH_1;LOW_1;TRDPRC_1;TRNOVR_UNS
2023-12-01;12.152;12.152;12.152;12.152;1275.96
2023-12-15;12.302;12.348;12.302;12.348;296.306
2023-12-27;12.454;12.454;12.454;12.454;4981.6
2024-01-02;12.322;12.322;12.322;12.322;862.54
2024-01-05;12.288;12.288;12.288;12.288;368.64
2024-01-15;12.258;12.258;12.258;12.258;281.934
2024-01-17;12.2;12.2;12.2;12.2;24.4
2024-02-01;12.338;12.338;12.338;12.338;222.084
2024-02-15;12.188;12.188;12.188;12.188;219.384
2024-02-21;12.154;12.154;12.154;12.154;7292.4
2024-03-01;12.162;12.162;12.162;12.162;449.994
2024-03-05;12.188;12.188;12.188;12.188;438.768
2024-03-13;12.278;12.278;12.278;12.278;12.278
2024-03-15;12.202;12.202;12.202;12.202;585.696
2024-03-21;12.21;12.21;12.21;12.21;231.99
2024-04-02;12.21;12.21;12.21;12.21;415.14
2024-04-05;12.2;12.2;12.2;12.2;4026.0
2024-04-15;12.182;12.182;12.182;12.182;377.642
2024-05-02;12.174;12.174;12.174;12.174;864.354
2024-05-15;12.27;12.27;12.27;12.27;343.56
2024-05-31;12.056;12.056;12.056;12.056;12.056
2024-06-03;12.158;12.158;12.158;12.158;765.954
2024-06-17;12.172;12.172;12.172;12.172;231.268
2024-06-25;12.154;12.154;12.154;12.154;12.154
2024-07-01;12.076;12.076;12.076;12.076;724.56
2024-07-15;12.236;12.236;12.236;12.236;354.844
2024-07-17;12.25;12.25;12.23;12.23;881.98
2024-08-01;12.388;12.388;12.388;12.388;755.668
2024-08-16;12.306;12.306;12.306;12.306;246.12
2024-09-02;12.288;12.288;12.288;12.288;737.28
2024-09-16;12.482;12.482;12.482;12.482;249.64
2024-09-17;12.464;12.464;12.464;12.464;49.856
2024-09-18;12.4;12.4;12.4;12.4;12.4
2024-09-25;12.458;12.458;12.458;12.458;1146.136
2024-10-01;12.47;12.54;12.47;12.54;3468.62
2024-10-15;12.448;12.448;12.448;12.448;248.96
2024-11-01;12.322;12.322;12.322;12.322;345.016
2024-11-08;12.352;12.352;12.352;12.352;74.112
2024-11-15;12.394;12.394;12.394;12.394;260.274
2024-11-25;12.49;12.49;12.49;12.49;124.9
2024-11-26;12.464;12.464;12.464;12.464;37.392
2024-12-02;12.622;12.622;12.622;12.622;2347.692
2024-12-04;12.582;12.582;12.572;12.572;100.616
2024-12-09;12.618;12.618;12.618;12.618;75.708
2024-12-10;12.596;12.596;12.596;12.596;12.596
2024-12-16;12.512;12.512;12.512;12.512;250.24
2024-12-23;12.454;12.454;12.454;12.454;3038.776
2025-01-02;12.436;12.436;12.436;12.436;385.516
2025-01-08;12.338;12.338;12.338;12.338;1616.278
2025-01-10;12.282;12.282;12.282;12.282;1179.072
2025-01-15;12.332;12.332;12.332;12.332;295.968
2025-01-23;12.34;12.362;12.34;12.362;1049.098
2025-01-29;12.344;12.344;12.344;12.344;49.376
2025-01-30;12.362;12.374;12.362;12.374;7060.754
2025-02-03;12.47;12.498;12.47;12.498;823.916
2025-02-10;12.522;12.522;12.522;12.522;125.22
2025-02-12;12.41;12.41;12.41;12.41;21605.81
2025-02-17;12.44;12.45;12.44;12.45;8397.26
2025-02-24;12.458;12.458;12.458;12.458;49.832
2025-02-25;12.464;12.484;12.464;12.484;236.956
2025-03-03;12.466;12.466;12.466;12.466;24.932
2025-03-04;12.486;12.486;12.486;12.486;149.832
2025-03-10;12.174;12.174;12.174;12.174;133.914
2025-03-17;12.21;12.21;12.21;12.21;134.31
2025-03-18;12.168;12.2;12.168;12.2;2044.448
2025-03-24;12.238;12.238;12.238;12.238;12.238
2025-03-25;12.234;12.234;12.234;12.234;12.234
2025-04-01;12.314;12.314;12.314;12.314;24.628
2025-04-02;12.296;12.296;12.296;12.296;24.592
2025-04-03;12.322;12.322;12.322;12.322;2698.518
2025-04-08;12.354;12.354;12.354;12.354;49.416
2025-04-09;12.332;12.378;12.332;12.378;74.084
2025-04-10;12.342;12.342;12.342;12.342;24.684
2025-04-15;12.418;12.42;12.418;12.42;111.776
2025-04-16;12.448;12.448;12.448;12.448;49.792
2025-05-02;12.478;12.478;12.478;12.478;24.956
2025-05-05;12.484;12.484;12.484;12.484;12.484
2025-05-07;12.464;12.464;12.464;12.464;149.568
2025-05-15;12.422;12.434;12.422;12.434;111.882
2025-05-16;12.462;12.462;12.462;12.462;49.848
2025-06-02;12.536;12.536;12.536;12.536;25.072
