Date;OPEN_PRC;HIGH_1;LOW_1;TRDPRC_1;TRNOVR_UNS
2025-02-20;48.66;48.66;48.66;48.66;4866.0
2025-02-21;48.19;48.19;48.12;48.12;1300.99
2025-02-28;47.33;47.4;47.33;47.4;11839.5
2025-03-03;47.125;47.4;47.125;47.4;1368.825
2025-03-04;47.52;47.52;47.52;47.52;5702.4
2025-03-28;48.85;48.85;48.85;48.85;1465.5
2025-03-31;49.42;49.42;49.42;49.42;4942.0
2025-04-01;49.96;49.96;49.96;49.96;3996.8
2025-04-03;47.81;47.81;47.43;47.43;3919.66
2025-04-04;48.11;48.11;48.09;48.09;577.28
2025-04-07;47.35;47.36;46.97;46.97;10568.44
2025-04-11;48.36;48.36;48.33;48.33;4932.66
2025-04-14;48.46;48.46;48.46;48.46;9692.0
2025-04-16;49.65;49.68;49.65;49.68;2581.86
2025-04-23;50.06;50.06;49.38;49.38;5160.86
2025-04-29;49.91;49.91;49.91;49.91;998.2
2025-05-15;48.71;48.71;48.71;48.71;48710.0
2025-05-19;49.33;49.33;49.23;49.23;2564.96
2025-05-20;49.27;49.91;49.27;49.91;29887.0
2025-05-21;50.08;50.09;49.97;50.09;29054.3
2025-05-27;49.71;49.71;49.71;49.71;497.1
2025-05-30;49.8;49.8;49.69;49.69;2987.89
2025-06-02;50.25;50.25;50.25;50.25;7537.5
2025-06-04;50.62;50.62;50.38;50.38;2631.76
2025-06-09;49.82;49.82;49.82;49.82;647.66
2025-06-12;50.16;50.16;49.76;49.76;551.36
2025-06-13;50.71;50.84;50.71;50.82;6856.18
2025-06-16;50.6;50.6;50.48;50.5;6373.66
2025-06-18;50.26;50.57;50.26;50.57;603.74
2025-06-25;48.95;48.95;48.95;48.95;1223.75
2025-06-26;48.9;48.9;48.9;48.9;1467.0
2025-06-27;47.99;47.99;47.71;47.71;3118.67
2025-06-30;48.03;48.08;47.94;47.94;48468.43
2025-07-01;48.61;48.64;48.61;48.64;4376.4
2025-07-02;48.38;48.58;48.38;48.58;5709.24
2025-07-03;48.58;48.58;48.58;48.58;48580.0
2025-07-04;48.55;48.61;48.48;48.48;8837.16
2025-07-07;48.15;48.15;48.15;48.15;7704.0
2025-07-21;49.57;49.57;49.53;49.53;2528.03
2025-07-22;49.68;50.13;49.62;50.13;29888.76
2025-07-23;50.07;50.07;50.05;50.05;12116.08
2025-07-24;49.15;49.15;49.15;49.15;2457.5
2025-07-25;48.88;48.88;48.59;48.59;46109.65
2025-07-28;48.74;48.87;48.74;48.87;1316.24
2025-07-29;49.11;49.11;49.09;49.09;10311.1
2025-08-01;49.45;49.45;49.43;49.43;543.93
2025-08-06;49.56;49.56;49.56;49.56;2478.0
2025-08-08;50.45;50.45;50.45;50.45;504.5
2025-08-11;49.39;49.39;49.39;49.39;4939.0
2025-08-12;49.255;49.255;49.255;49.255;29553.0
2025-08-14;49.085;49.085;49.085;49.085;29451.0
2025-08-20;48.74;48.74;48.74;48.74;1023.54
2025-08-29;50.15;50.15;50.15;50.15;66147.85
2025-09-01;51.08;51.08;51.08;51.08;1021.6
2025-09-02;51.43;51.43;51.43;51.43;1028.6
2025-09-03;52.26;52.34;52.24;52.34;12023.8
2025-09-08;52.62;52.65;52.62;52.65;5949.06
2025-09-09;53.01;53.01;53.01;53.01;3710.7
2025-09-10;53.19;53.34;53.17;53.24;7986.55
2025-09-18;52.88;52.91;52.88;52.91;1110.51
2025-09-19;52.92;53.04;52.92;53.04;4075.08
2025-09-22;53.95;53.95;53.95;53.95;3776.5
2025-09-24;54.64;54.64;54.57;54.57;16862.76
2025-09-26;54.91;54.91;54.91;54.91;7687.4
2025-09-29;55.43;55.43;55.43;55.43;55.43
