Date;OPEN_PRC;HIGH_1;LOW_1;TRDPRC_1;TRNOVR_UNS
2025-04-15;32.8;32.8;32.8;32.8;9938.4
2025-05-05;30.98;30.98;30.98;30.98;3098.0
2025-06-05;33.485;33.485;33.485;33.485;167.425
2025-06-09;34.5;34.5;34.5;34.5;5175.0
2025-06-13;38.61;38.61;37.835;37.835;2895.61
2025-06-16;38.215;38.215;37.495;37.495;4663.335
2025-06-19;39.895;40.595;39.895;40.595;5655.3
2025-06-23;40.005;40.015;39.69;40.015;31004.19
2025-06-24;35.18;35.18;34.82;34.82;8285.35
2025-07-29;36.96;36.96;36.96;36.96;3696.0
2025-09-05;35.14;35.14;35.14;35.14;2108.4
2025-09-10;35.235;35.235;35.235;35.235;1409.4
2025-09-12;34.62;34.62;34.62;34.62;6854.76
2025-09-29;36.56;36.56;36.56;36.56;1206.48
