Date;OPEN_PRC;HIGH_1;LOW_1;TRDPRC_1;TRNOVR_UNS
2025-06-04;82.26;82.45;82.26;82.45;329.42
2025-06-06;82.19;82.34;82.19;82.34;8794.48
2025-06-09;82.58;82.61;81.75;81.75;41839.18
2025-06-10;82.55;82.82;82.55;82.82;165.37
2025-06-11;82.59;82.6;82.59;82.6;3138.45
2025-06-13;81.67;81.88;81.67;81.88;163.55
2025-06-16;81.91;81.91;81.91;81.91;1064.83
2025-06-17;81.45;81.7;81.45;81.7;163.15
2025-06-19;80.8;80.8;80.51;80.51;97245.59
2025-06-20;80.66;81.68;80.66;81.68;489.06
2025-06-23;81.25;81.43;81.25;81.43;9118.53
2025-06-26;82.19;82.19;81.71;81.71;490.74
2025-06-27;80.7;81.69;80.7;80.87;12309.6
2025-06-30;81.99;81.99;81.99;81.99;2459.7
2025-07-01;81.97;81.97;81.97;81.97;573.79
2025-07-02;81.96;81.96;81.96;81.96;8523.84
2025-07-08;81.84;81.84;81.84;81.84;4092.0
2025-07-09;82.05;82.4;81.97;82.4;24786.57
2025-07-14;81.68;81.68;81.68;81.68;3103.84
2025-07-15;82.02;82.02;82.02;82.02;492.12
2025-07-16;81.87;81.87;81.72;81.87;16854.79
2025-07-17;81.92;81.92;81.92;81.92;1474.56
2025-07-18;82.31;82.31;82.31;82.31;2469.3
2025-07-21;82.25;82.25;82.25;82.25;411.25
2025-07-22;82.04;82.04;82.01;82.01;574.25
2025-07-25;82.35;82.35;82.35;82.35;5764.5
2025-07-28;82.53;82.53;82.36;82.36;7993.27
2025-07-30;82.94;82.94;82.92;82.92;13516.82
2025-07-31;82.33;82.33;82.2;82.2;10780.81
2025-08-01;81.95;82.0;81.95;82.0;65595.55
2025-08-05;81.51;81.51;81.48;81.48;6600.21
2025-08-06;82.42;82.42;82.42;82.42;1648.4
2025-08-07;82.38;82.38;82.38;82.38;2059.5
2025-08-08;82.53;82.54;82.53;82.54;25009.08
2025-08-11;82.5;82.5;81.63;81.97;17456.06
2025-08-12;82.58;82.58;82.58;82.58;82.58
2025-08-13;82.87;82.87;82.87;82.87;2237.49
2025-08-14;83.05;83.08;83.05;83.08;8140.19
2025-08-18;82.98;82.98;82.98;82.98;497.88
2025-08-20;83.15;83.15;83.15;83.15;415.75
2025-08-25;83.57;83.57;83.57;83.57;6351.32
2025-08-26;83.13;83.13;83.13;83.13;83.13
2025-08-27;83.25;83.25;83.25;83.25;166.5
2025-08-29;83.71;83.71;83.71;83.71;20006.69
2025-09-03;82.18;82.18;82.18;82.18;1232.7
2025-09-04;81.3;81.3;81.3;81.3;8373.9
2025-09-08;82.83;82.88;82.83;82.88;2071.3
2025-09-09;82.95;82.95;82.88;82.88;1326.15
2025-09-10;83.11;83.15;83.03;83.09;11385.62
2025-09-15;82.99;83.85;82.99;83.85;15103.96
2025-09-16;83.59;83.59;83.12;83.12;9835.89
2025-09-17;83.13;83.13;83.13;83.13;831.3
2025-09-19;83.7;83.7;83.7;83.7;1004.4
2025-09-22;82.71;83.59;82.71;83.59;32674.85
2025-09-23;83.71;83.72;83.71;83.72;15068.41
2025-09-24;83.74;83.74;83.74;83.74;1674.8
2025-09-25;83.55;83.55;83.55;83.55;83.55
2025-09-26;83.48;83.49;83.48;83.49;8348.45
2025-09-29;83.16;83.97;83.16;83.17;17133.57
